Nome: TRAMANDAI;;;;;;;;;;
Codigo Estacao: A834;;;;;;;;;;
Latitude: -30.01027777;;;;;;;;;;
Longitude: -50.13583333;;;;;;;;;;
Altitude: 4.56;;;;;;;;;;
Situacao: Operante;;;;;;;;;;
Data Inicial: 2011-01-01;;;;;;;;;;
Data Final: 2023-12-31;;;;;;;;;;
Periodicidade da Medicao: Diaria;;;;;;;;;;
;;;;;;;;;;
Data Medicao;PRECIPITACAO TOTAL, DIARIO (AUT)(mm);PRESSAO ATMOSFERICA MEDIA DIARIA (AUT)(mB);TEMPERATURA DO PONTO DE ORVALHO MEDIA DIARIA (AUT)(°C);TEMPERATURA MAXIMA, DIARIA (AUT)(°C);TEMPERATURA MEDIA, DIARIA (AUT)(°C);TEMPERATURA MINIMA, DIARIA (AUT)(°C);UMIDADE RELATIVA DO AR, MEDIA DIARIA (AUT)(%);UMIDADE RELATIVA DO AR, MINIMA DIARIA (AUT)(%);VENTO, RAJADA MAXIMA DIARIA (AUT)(m/s);VENTO, VELOCIDADE MEDIA DIARIA (AUT)(m/s)
17/01/2014;0;1013.6;20;28.2;25;20.6;73.9;63;9.7;4.4
18/01/2014;0;1013.6;21;29;25.7;22.6;75.3;63;13.5;5.4
19/01/2014;0;1011.2;22.2;30.4;26.5;23.1;77.6;57;11.6;3.7
20/01/2014;.2;1010.2;22.5;29.9;26.3;22.9;80;66;10.6;3.8
21/01/2014;0;1008.2;21.3;29.4;26.1;23.4;75.5;65;15.4;6.2
22/01/2014;0;1009.2;23.2;34.6;27.2;22.5;80.2;43;8.2;2.7
23/01/2014;0;1008.8;24;31;27.8;25.8;80.4;62;8.5;3.5
24/01/2014;0;1006.2;22.5;37.9;29.3;24.8;69.2;37;14.4;3.3
25/01/2014;36.8;1014.5;18.9;27.1;22.4;21.8;81.1;60;16.8;6
26/01/2014;13.4;1015.8;19.3;26.4;23.4;19.7;78.1;68;13.6;8
27/01/2014;.2;1013.8;22.8;28.9;25.7;22.9;84.4;75;12.3;4.4
28/01/2014;0;1012.1;22.8;29.9;26.6;24.2;80.1;62;14;3.5
29/01/2014;.8;1012.1;23.2;31;27.3;24.8;78.9;68;9.2;2.7
30/01/2014;2.4;1012.3;22.7;30.1;26.5;23.7;80.3;59;19.2;3
31/01/2014;3.4;1012.1;21.8;30.1;25.6;22.4;79.8;66;10.8;2
01/02/2014;4.2;1011.5;21.5;30.9;26.2;22.1;76.1;60;9.5;2.2
02/02/2014;2.4;1009.7;22.6;30.3;27;23.7;77.2;64;10.9;4.2
03/02/2014;1.6;1008.9;24.3;30.3;27.5;24.4;82.8;63;11.8;3.6
04/02/2014;3.4;1009.9;24.3;30.7;27.8;24.8;81.4;71;6.9;2.6
05/02/2014;0;1010.4;24.4;31.1;28;25.6;80.8;69;9.9;4.3
06/02/2014;0;1009.8;24.9;31.1;28.2;25.8;82.5;72;11.1;3.8
07/02/2014;0;1009.6;24.2;30.9;27.8;25.4;80.9;64;7.5;3
08/02/2014;0;1010.7;22.5;31;27;24.8;77;57;15.7;4.3
09/02/2014;7.2;1010;22.7;31.6;27.6;23.6;75.1;62;8.3;2.4
10/02/2014;0;1013.3;23.9;30.7;27.6;24.7;80.9;68;7.2;2
11/02/2014;0;1011.8;23.2;30.5;27.4;24.4;78.1;67;14.1;5.4
12/02/2014;0;1008.2;24.4;32.8;28;24.9;81.5;55;14.8;3.3
13/02/2014;6.8;1009.7;21.6;26.9;24.2;23.2;85.4;72;19.6;5.4
14/02/2014;98.6;1016.6;17.6;25.8;23;19.7;72.5;51;18.6;9.4
15/02/2014;2.2;1022.7;15.6;25.8;23.8;20.7;60;47;17.9;10.7
16/02/2014;0;1021.7;17.1;26.5;24.3;22.9;64.5;51;16.1;10.7
17/02/2014;0;1019.8;19;27.3;24.9;23.4;69.6;58;15.4;9.5
18/02/2014;.2;1018;19.3;27.4;25.3;23.6;69.6;61;17.5;9.9
19/02/2014;0;1015.1;19.9;27.5;25;22.4;73.6;63;17.8;8.5
20/02/2014;0;1011.5;19.8;26.8;24.2;22.3;76.7;66;17.1;5.9
21/02/2014;.4;1010.8;21.4;27.6;23.9;22.4;86.2;73;7.7;3.2
22/02/2014;0;1011.2;21.4;28.3;24.2;21.4;84.5;69;9.5;1.7
23/02/2014;9;1009.9;21;26.9;23.1;21.4;87.9;75;11.4;2.6
24/02/2014;36.6;1009.4;20.9;31.7;24.5;20;81.4;58;8.9;2
25/02/2014;0;1012.4;22.5;28.4;24.8;21.9;87.3;75;6.5;2
26/02/2014;14;1011;21.8;25.3;23.8;22.7;88.5;81;13.5;3.6
27/02/2014;46.6;1008.8;19.3;25.1;22;19.3;85.1;69;19.9;6.5
28/02/2014;2;1009.7;17;26.1;21.3;18;77.5;56;13.4;3.9
01/03/2014;0;1010.3;16.6;26.3;21.9;18.6;72.6;52;12.5;3.8
02/03/2014;0;1014;17.1;26.2;22.5;18.5;72.3;54;6.7;2.5
03/03/2014;0;1015.6;19.3;26.1;23.9;22.1;75.9;64;14.2;6.7
04/03/2014;12;1013.9;20.2;25.8;23.3;21;82.8;72;14.3;6.3
05/03/2014;2.4;1011.8;20.4;26.4;23.5;20.9;83;67;10.4;3
06/03/2014;.4;1011.2;19.1;28.6;24;21;75.1;53;10.5;2.9
07/03/2014;0;1012.9;18.9;27.1;23.4;20.7;76.3;65;9.1;2.3
08/03/2014;.8;1012.9;18.5;25.4;22.6;20.4;78;64;7.2;1.9
09/03/2014;0;1010.8;19.5;26.3;23.3;19.8;79.3;62;8.5;3.6
10/03/2014;0;1009;21.1;29.2;24.7;22.4;80.9;61;10.2;2.9
11/03/2014;24;1012.1;19.7;27.6;23.8;21.2;78.7;60;9.8;2.4
12/03/2014;0;1017.7;16.9;26.5;23.6;22;66.3;52;7;3.2
13/03/2014;0;1018;19.1;26.7;24.2;23;73.5;64;10.6;6.3
14/03/2014;0;1012.5;20.4;27;24.2;22.5;79;71;12;4.1
15/03/2014;0;1007.6;21.2;29.9;25.9;23.9;75.8;60;13.1;3.9
16/03/2014;0;1010.3;21.3;26.6;24.7;23;81.3;73;12.3;5.3
17/03/2014;0;1008.6;20.9;25.8;24;22.2;83.1;69;14.8;2.8
18/03/2014;105;1013.6;20.8;23.8;22.9;21.7;88.2;76;9.8;2.9
19/03/2014;18.2;1010.9;21;24.8;22.8;21;89.9;84;13.4;5.8
20/03/2014;11.4;1005.4;19.2;28.1;23.1;19.8;80.1;58;11.6;2.9
21/03/2014;0;1006.5;19.9;26.2;23.3;22.2;81.4;59;11.1;2.4
22/03/2014;.4;1017.5;13;22.3;18.5;17.4;71.8;41;14.7;4.5
23/03/2014;.2;1020.7;11.5;23;18.1;13.4;66.1;46;9;2.9
24/03/2014;0;1018.3;15.8;25.2;22.2;18.8;67.1;55;12.2;5.3
25/03/2014;0;1020.1;18.6;26.4;23.7;21.8;73.6;65;14.1;6.1
26/03/2014;0;1022.1;19.3;26.2;23.3;21.7;78.6;66;13.8;6.3
27/03/2014;9;1019.3;20.5;26;23.3;20.6;84.7;76;12.8;6
28/03/2014;0;1014.8;21;26.7;24.3;22.6;81.8;70;11.3;5.8
29/03/2014;0;1011.8;21.6;26.8;24.7;22.6;83.3;70;11.6;4.7
30/03/2014;0;1009.2;21.5;26.9;24.6;23.1;83;73;15.4;7
31/03/2014;21.8;1013.1;21.6;27.3;23.7;22.2;88.3;74;10.9;3.1
01/04/2014;5.4;1017.5;21.1;26.5;23.4;21.6;87.2;75;10.1;3.8
02/04/2014;1.6;1020.1;21;26.4;24.5;22.7;80.8;75;13;6.6
03/04/2014;.8;1019.9;20.3;26.2;24.3;22.6;78.3;73;14;8.8
04/04/2014;0;1019.5;20.6;25.9;24.1;22.5;81.2;74;15.6;8
05/04/2014;0;1017.3;20.3;27.1;24.3;21.5;78.8;63;16.1;5.1
06/04/2014;.2;1014.7;21.3;27;24.1;20.6;84.8;69;6.3;1.6
07/04/2014;0;1013.2;21.5;26.7;24.4;23;84;74;10.7;4.6
08/04/2014;0;1009.4;21.3;26.7;24.5;23.5;82.2;75;14.4;6.5
09/04/2014;12;1009.1;19.5;29.1;23.7;21.5;78.7;41;12.6;3
10/04/2014;.2;1014;18.5;26.3;22.2;18.6;80.5;61;11.3;2.8
11/04/2014;.2;1013.1;20.6;26.3;23.7;22.4;82.9;73;13.7;6.3
12/04/2014;25.2;1007.1;19;27.8;23.4;22.4;77.8;54;17.7;5.3
13/04/2014;.2;1016.4;9.2;21.2;17.7;13.7;58.5;40;16;5.8
14/04/2014;0;1021;11;21.5;16.9;13.8;68.6;51;9.9;3.2
15/04/2014;0;1019.7;14;22.5;17.9;13;79.1;64;9.4;2.2
16/04/2014;0;1016.4;17.7;24.6;21.7;18.3;78.3;68;11.1;4.6
17/04/2014;0;1014.3;19.6;25.7;23;20.9;81.4;66;12.9;5
18/04/2014;.2;1010.8;20;28.4;24.1;21.7;79.1;54;8.6;2.5
19/04/2014;.8;1014.8;19.7;23.1;21.8;20.7;88;82;7.2;2
20/04/2014;1;1018.7;16.2;24.2;22;21.2;70;57;7.5;3.8
21/04/2014;0;1016;16.5;24.3;21.7;19;72.4;62;11.1;5.2
22/04/2014;.6;1016.5;16;23.6;21;18.8;73.9;58;12.7;4.5
23/04/2014;0;1019.2;12.7;22.7;20.6;19.7;60.6;51;8;3.8
24/04/2014;.8;1019.6;13.5;21.8;18.6;16.9;72.8;54;8.9;2.7
25/04/2014;.2;1019;11.7;21.5;16.5;12.8;74.8;44;10.1;3.3
26/04/2014;.4;1019.9;12.9;20.6;16.5;13;80.1;61;8.7;3
27/04/2014;2.4;1022.2;13.7;22.7;20.3;15.9;65.9;56;14.2;8.1
28/04/2014;0;1022.9;14.2;23.1;20.6;18.4;66.8;50;15.1;7.2
29/04/2014;0;1017.7;14.9;23.2;20.7;18.3;69.7;56;15;4.9
30/04/2014;0;1010.5;16.6;21.6;20.3;19.6;79.4;71;15.4;3.9
01/05/2014;1.6;1004.2;15.5;25.6;20.9;18.7;73.3;45;19.1;4.6
02/05/2014;0;1015.8;12.7;23.4;18.9;16.7;68.4;46;12.4;2.9
03/05/2014;0;1018;15.8;23.3;20.2;15.6;76.4;64;13.3;4.6
04/05/2014;3.6;1015;17.8;21.7;19.6;17.5;89;80;11.4;2
05/05/2014;7.4;1015.4;18.1;23.3;20.3;18.1;87.4;77;5.5;1.3
06/05/2014;.2;1014.9;19.5;24.4;21.8;20;87.2;78;7.8;3.4
07/05/2014;1;1017.2;18.4;24.1;20.5;18.7;88.2;71;5.3;1.6
08/05/2014;0;1015.3;17;22.9;19.8;18.7;83.7;69;7.4;1.8
09/05/2014;.6;1016.2;15;21.2;17.1;15.5;87.7;68;10.1;2.9
10/05/2014;13.8;1021.3;13.5;21.8;18.9;15.8;71.8;50;13.8;6
11/05/2014;.6;1022.4;13.8;22.2;20;17.1;68;56;14.3;6.1
12/05/2014;0;1017.5;14.1;22.8;19.1;13.9;73;57;9.1;2.4
13/05/2014;0;1014.9;15.4;23.6;19.8;17.5;76.5;61;8.6;1.8
14/05/2014;.2;1017.6;16.2;22.7;18.8;14.4;85;71;8.1;2.4
15/05/2014;0;1015.5;17.6;24.1;20.6;18.2;83.3;66;11.7;3.6
16/05/2014;6;1016.2;15.4;21.7;18.5;16.9;82.8;69;11.7;3
17/05/2014;.2;1016.8;14.7;22.4;17.3;12.9;85.6;69;6.6;1.3
18/05/2014;.2;1016.9;14.2;19.5;17.2;15.6;83;67;8.2;2.6
19/05/2014;0;1018.6;9.9;20.3;15.3;10.9;71;53;5.3;1.5
20/05/2014;.2;1017.6;12.4;20.6;16.3;12.1;78.9;60;6.1;1.7
21/05/2014;0;1011.2;15.9;19.9;18.8;15.9;83.5;70;11.2;5
22/05/2014;9.4;1006.2;16.3;21.5;18.7;17.9;86;77;15;4
23/05/2014;.6;1019.6;9.7;16;13.5;12.2;78.2;69;14.4;5.3
24/05/2014;.2;1021.7;7.4;15.4;11.8;9.5;75.1;54;12.2;3.7
25/05/2014;0;1019;8.6;16.3;12.3;7.7;78.8;61;6.3;1.2
26/05/2014;5.2;1016.2;12.4;17.2;15.1;12.1;84.3;71;7.8;2.2
27/05/2014;2;1021.6;9.8;18.6;13.7;11.3;78.5;49;8.4;3
28/05/2014;.2;1022.4;9;18.7;13;9.4;77.9;50;7;2
29/05/2014;0;1021.3;11.8;19.6;14.7;9.7;83.2;67;11;2.6
30/05/2014;.2;1019.5;14.8;20;17.9;14.3;81.8;68;12.4;5.4
31/05/2014;1.2;1014;14.5;18.4;16.7;15.5;86.8;78;12.1;3.1
01/06/2014;9.2;1009.6;13.7;20.2;16.3;14.7;85.3;66;13.4;2.7
02/06/2014;1.4;1013.5;8.7;18.7;14.4;11.6;69.3;43;14.1;4.9
03/06/2014;0;1015.8;8;20;14.6;11;66.3;42;9.6;2.8
04/06/2014;0;1012.7;10.7;19.3;15.1;9.4;76.1;48;13;4.3
05/06/2014;13.4;1007.4;14.4;18.2;16.1;14.1;90;83;13.5;2.4
06/06/2014;10.4;1008.9;15.2;19.4;16.5;15.1;92.5;82;8.8;2.5
07/06/2014;.2;1007.2;16.5;20;18.3;15.7;89.5;83;14.4;4.7
08/06/2014;0;1010.5;13.9;19.3;15.7;16;88.7;81;9.1;2.7
09/06/2014;6.6;1021.5;10.9;18.5;13.6;10.7;84.5;64;8.1;2.1
10/06/2014;.4;1026.1;11.9;17.4;13.5;8.9;90.3;79;11.7;2.9
11/06/2014;0;1022;14.9;19.7;17.8;12.4;83.2;71;15.6;7.4
12/06/2014;0;1017.6;16.7;20.7;18.9;17.6;87.1;82;15.5;7.9
13/06/2014;0;1017.5;16.7;21.2;19.1;18.5;86;74;14.7;5.2
14/06/2014;43.2;1022.6;15.7;17.5;16.8;16.1;93.3;89;10.4;2.9
15/06/2014;10.6;1023.6;15.1;19.5;18.1;15.8;82.9;73;10.2;5.4
16/06/2014;0;1019.5;16.6;21.4;18.7;17.6;87.5;74;10.2;3
17/06/2014;3.6;1021.3;13.9;17.9;16.2;15.4;86.3;76;5.9;2.1
18/06/2014;0;1025.9;7.9;16.7;13.4;12.8;70.3;46;10.4;3.7
19/06/2014;0;1028.5;5.6;14.2;10.3;8.4;73.1;53;10.7;3.1
20/06/2014;.2;1025;6.7;14.9;10.5;6.3;79.3;55;4;1.1
21/06/2014;.2;1023.2;9.3;17.2;12.4;7.5;82.2;63;12.6;3.3
22/06/2014;0;1020.1;12.4;19.2;16;11.8;79.6;61;13.1;4.2
23/06/2014;3.2;1017.8;14.6;17.9;16.4;14.9;89.2;79;5.7;1.6
24/06/2014;2.2;1015.7;15.7;23.3;17.9;14.7;87.3;67;6.1;.8
25/06/2014;22;1012.6;16.8;20.1;18.2;16.9;91.6;86;10.5;3.1
26/06/2014;2;1013.4;16.2;19.5;17.4;16.5;92.7;90;6.8;1.6
27/06/2014;.4;1016.8;16.7;18.3;17.6;16.8;93.9;93;5.3;1
28/06/2014;32.8;1018;16.6;18.1;17.7;17.1;93;90;19.9;7.4
29/06/2014;19.4;1009.2;15.7;21.1;18;16.6;86.8;68;13.4;2.4
30/06/2014;1.2;1008.4;12.4;17.3;15.3;14.4;82.5;69;17.4;5.3
01/07/2014;3;1014.7;11.9;18.4;15.4;14.1;80;65;14.7;4.8
02/07/2014;0;1017.6;11.4;17.2;14.1;10.3;84.3;73;9.3;2.6
03/07/2014;7.4;1016.5;15.9;19.9;17.4;12.7;90.9;84;9.5;3.4
04/07/2014;52.2;1016.7;16.9;21.5;18.5;16.5;90.4;80;12;2.8
05/07/2014;8;1015.3;16.7;20.3;17.9;17.3;93.2;78;12.1;5.6
06/07/2014;0;1016.3;16.5;21.3;18.7;17.1;87.5;74;11.5;3.5
07/07/2014;.6;1024;8.4;17.4;13.7;11.1;71.3;50;13.6;4
08/07/2014;.2;1027.8;9;17.2;12.5;8.3;79.8;56;5.6;1.8
09/07/2014;0;1024.7;12.2;18.2;15.5;12.5;81.3;69;7.5;3.4
10/07/2014;0;1025;14.3;18.7;16.7;14.8;85.7;73;7.6;3.4
11/07/2014;0;1025.6;14.5;18.9;16.9;16.2;86.2;80;9.5;5
12/07/2014;.2;1025.6;14.7;18.4;16.8;15.6;87.7;79;12.2;6
13/07/2014;0;1024.7;15.7;18.9;17.5;16.5;89.2;83;16.2;6.6
14/07/2014;.2;1021.7;15.7;20;17.8;16.5;87.8;78;14.7;5.7
15/07/2014;0;1020.7;15.3;19.8;17.9;16.5;84.8;74;13.2;6.7
16/07/2014;.2;1019;15.7;20.6;18.1;15.8;86.2;73;13.2;4.9
17/07/2014;.2;1015.5;16.4;19.9;18;17.2;90.4;80;11.1;4.3
18/07/2014;28.2;1015.7;12.7;17.6;15;12.8;86.7;68;15.1;4.5
19/07/2014;4.6;1022.3;9;17.5;13.6;11.5;74;53;12.2;3.8
20/07/2014;0;1022.9;9.2;20.5;14;9.6;74.5;46;6.4;1.8
21/07/2014;0;1020.7;12;19.4;16.4;12.8;75.7;59;10.3;4.7
22/07/2014;.2;1015.2;14.1;20.2;17.3;13.9;81.6;68;12.8;5.6
23/07/2014;7.6;1010.6;16;19.6;17.7;16.5;90;70;14.4;3.4
24/07/2014;31.2;1010.7;13.7;18.8;14.9;14.2;92.2;83;15.6;4.1
25/07/2014;24.4;1020.1;5.8;13.5;10.4;8.7;74.6;45;11.9;4.4
26/07/2014;.2;1022.8;5.1;14.8;9.7;6;74.7;51;8.9;1.9
27/07/2014;0;1027.7;6.8;15.9;10.8;6.4;77.1;59;5.1;1.9
28/07/2014;0;1030;9.2;16.7;13.5;7.6;75.8;65;11.2;4.2
29/07/2014;.2;1026.9;13.8;18.6;16.7;13.6;82.9;74;14.7;7
30/07/2014;0;1022.4;14.4;20.7;17.2;14.8;83.9;67;11.5;3
31/07/2014;.6;1018.1;15.3;20.4;17.3;15.4;88.4;74;7.4;1.8
01/08/2014;.4;1014;15.9;21;17.9;15.4;88.4;76;11.2;1.9
02/08/2014;4.2;1013.1;15;21.3;17.2;13.1;87.5;74;10.7;2.2
03/08/2014;1.2;1006.1;15.5;32.4;23.7;17;65.4;34;11.2;2.5
04/08/2014;6.6;1014.5;12.8;26.7;16.4;13.4;80;50;16.9;4.8
05/08/2014;4.8;1026.3;6.2;15.8;12.3;7.9;67.7;47;8.8;3.1
06/08/2014;0;1019.7;10.2;18.3;15.6;12.8;70.9;55;17.5;6.9
07/08/2014;0;1018.2;13;24;16;13.1;83.4;51;14.9;3.9
08/08/2014;1;1027;7.2;16.8;13;9.1;69.7;34;8.5;3.1
09/08/2014;0;1022.7;9.3;16.7;12.7;7.9;80.7;63;13.5;4.2
10/08/2014;2.8;1015.3;14.6;18.9;16.5;13.5;88.9;78;11;3.3
11/08/2014;2.8;1013.7;14.4;18.7;16.6;15.2;87;68;9.2;2.3
12/08/2014;2;1016.1;12.6;16.4;14.7;13.6;87.7;77;8.1;2.5
13/08/2014;.8;1025.6;4.3;13.3;11;9.3;65;33;14.1;4.8
14/08/2014;0;1029.3;3;14.6;9.8;4.2;64.9;30;7.8;2.4
15/08/2014;0;1027.7;8.6;17.3;13.1;7;74.7;56;10.5;3.7
16/08/2014;0;1025.4;14.9;17.4;16.3;12.8;91.6;87;12.2;5.8
17/08/2014;1.8;1023;15.4;19.5;16.8;15.8;91.8;80;12.7;3.4
18/08/2014;0;1021.3;14.9;19.2;16.3;14.4;91;79;5.9;1.7
19/08/2014;0;1020.7;14.3;17.5;15.8;13.8;90.8;83;7.2;1.9
20/08/2014;.4;1021.8;14;16.8;15.2;14.2;92.9;84;11;4.5
21/08/2014;0;1017.7;14.1;19;15.8;13.3;90.2;79;12.7;2.9
22/08/2014;.2;1015.4;14.6;23.8;17.3;12.5;85.5;51;7.2;2.1
23/08/2014;.2;1013.3;15.6;19.8;17.2;15.6;90;81;13.5;6.8
24/08/2014;0;1006.6;16.5;28.7;19.6;16.8;82.8;48;11.9;4.5
25/08/2014;0;1007.1;13.3;27.5;19.8;17.8;68.4;38;14.4;3.7
26/08/2014;1.6;1012.4;5.7;17.3;14.2;12.4;57;47;20.9;6.2
27/08/2014;0;1018.1;3.9;15.5;11.4;9;60.2;45;16.2;6
28/08/2014;0;1021.6;6.5;17.2;11.2;7.1;73.6;51;6.8;2.5
29/08/2014;0;1021.1;10.6;17.7;14;8.5;80.8;62;11;4.4
30/08/2014;0;1017.6;13.7;19.1;16.5;14.4;84.2;71;11.3;5.5
31/08/2014;34.2;1011.3;16;23.5;17.7;16.3;90;70;13;3.4
01/09/2014;0;1012.6;14.2;20.7;17.5;16.2;82;46;11.1;3.5
02/09/2014;0;1012.4;14.3;17.4;16;14.4;89.7;83;21.5;6
03/09/2014;33.4;1017.1;15.3;20.1;17.6;15.8;86.6;76;13;5.7
04/09/2014;0;1024.3;13.8;19.1;17.6;16.8;78.7;73;16.1;10.2
05/09/2014;.4;1022.4;14.5;19.9;17.8;15.8;80.8;73;17;9
06/09/2014;0;1015.7;14.9;21.5;18.1;16.8;82;72;15.9;6.2
07/09/2014;8;1018.9;14.3;19.9;17.5;16.2;81.8;62;15.5;2.9
08/09/2014;0;1019.1;15.4;21;17.9;16.2;85.3;74;9.5;5.2
09/09/2014;0;1010.9;17.1;22.7;18.9;16.7;89.4;75;12.5;5.4
10/09/2014;0;1007.4;16.2;21.4;18.2;17.5;88.2;71;14.7;4.9
11/09/2014;59.8;1018.4;13.5;16.5;14.9;13.9;91.5;74;9;3.3
12/09/2014;30.2;1018.5;14.3;18;16.6;14.1;86.9;71;16.7;8.3
13/09/2014;3;1016.4;17.3;21.8;19.1;14.6;89.3;81;15.8;4.4
14/09/2014;.2;1012.5;17.6;22;19.5;18.1;89.2;79;12.3;4.3
15/09/2014;19.4;1009.4;16.6;24.2;19.8;18.1;83.5;50;16.6;3.9
16/09/2014;1.6;1016.5;12.1;20.1;16.9;14.9;74.3;48;15;5.4
17/09/2014;0;1019.6;13.1;20.1;16.3;11.3;82.2;62;12.4;4.1
18/09/2014;0;1015.8;16;19.5;18.5;17.6;85.5;79;14.1;6.6
19/09/2014;0;1010.1;17.1;25.2;19.7;17.7;85.7;58;8.6;2.2
20/09/2014;.2;1010.6;16.4;23.4;19.7;17.4;82.1;62;11.7;3.7
21/09/2014;0;1016.9;13;18.9;16.4;14.8;80.3;67;14.6;4.8
22/09/2014;3.6;1020.6;13.4;20.2;16.4;12.3;82.9;67;14.6;4.3
23/09/2014;0;1014.4;15.1;22.8;19.1;16.5;77.8;63;16.4;5.7
24/09/2014;.8;1013.5;16.2;21;18.7;18.4;85.7;76;10.7;3.3
25/09/2014;0;1013.8;15.9;21.3;18.7;16.3;84;74;14.2;5.8
26/09/2014;9.2;1011.7;15.7;24;18.9;18;81.7;68;16.2;5.4
27/09/2014;.6;1020.5;12.3;18.9;16.9;14.3;74.8;62;12.9;5.5
28/09/2014;0;1016.6;15.9;21.4;18.4;16.6;85;73;16.3;7.6
29/09/2014;1.4;1010.1;18.3;25;20.2;18.4;89.4;74;12.2;2.2
30/09/2014;.4;1012.8;17.5;19.6;18.5;17.5;93.8;90;7.2;2.1
01/10/2014;1;1015.6;15.9;21.1;19.1;17.4;82.4;65;16.7;5.3
02/10/2014;.2;1026.7;12.3;21.7;17.2;13.9;74.4;52;10.1;4.4
03/10/2014;0;1029.7;10.9;20.4;18.1;16.9;63;53;15.9;9.8
04/10/2014;0;1025.9;12;20.7;18.7;17.6;65.3;54;20.5;12.3
05/10/2014;0;1022.5;13.8;21.8;19.3;17.9;70.8;59;21.3;11.1
06/10/2014;0;1019.5;14.7;21.1;19.1;17.6;75.6;65;18;7.3
07/10/2014;0;1016.8;16.3;23;20;18.2;79.5;69;11.3;4.2
08/10/2014;.2;1014.3;17.7;23.6;20.1;17.2;86.3;73;11.2;3.8
09/10/2014;0;1009.8;18.1;23.5;20.3;18.9;87.1;74;14;6.2
10/10/2014;0;1009.8;18;27.7;20.9;19.1;84.1;63;14.5;4
11/10/2014;3.6;1017.4;15.5;19.5;18;16;85.6;71;10.8;4.3
12/10/2014;12;1013.9;18.3;22;19.9;17.7;90.8;83;11;3.8
13/10/2014;1.6;1014.4;17.4;23.8;19.6;18.3;87.5;66;8.6;3.3
14/10/2014;27.6;1016.3;17.7;22.5;19.8;17.3;88.3;78;8.9;2.7
15/10/2014;0;1017.9;17.7;23;20.5;19.1;84.3;76;14.9;7.3
16/10/2014;22.8;1012.7;18.6;21.1;20.2;18.3;90.6;85;22.8;8.7
17/10/2014;60.8;1010.8;17.2;25.6;20.9;19.6;79.9;47;20.3;4.7
18/10/2014;4.8;1009.3;17.9;24.2;20.2;18.6;87.1;69;10.4;2.7
19/10/2014;24.4;1008.8;18.1;23.9;20.5;19;86.3;72;13;3.7
20/10/2014;.2;1017.9;13.5;23.6;18.5;15.3;72.9;48;10.4;4.4
21/10/2014;0;1021.7;13.2;21.6;19;15.4;69.9;58;7.7;3.9
22/10/2014;0;1021;15.4;22.1;20;18;74.8;68;13.3;7
23/10/2014;0;1017.4;16.3;23.2;20.2;17.9;78.6;61;13.7;6
24/10/2014;0;1013.8;18.2;23.1;20.2;17.4;88.6;78;11.3;4.2
25/10/2014;0;1013.4;19.1;23.8;21.1;19.7;88.2;77;9.5;5.2
26/10/2014;0;1014.3;19.1;24.3;21.4;19.8;87;77;9.5;6
27/10/2014;.2;1014.8;19;24;21.3;19.9;87;77;12.1;6.5
28/10/2014;0;1012.9;18.2;23.6;20.7;18.7;85.6;75;12.9;5.3
29/10/2014;.2;1006.4;17.6;23.5;20.3;18.3;85;73;11.8;5.8
30/10/2014;0;1006.7;18;28.2;22.5;19;77.1;47;13.4;3.6
31/10/2014;0;1012.2;19;23.9;21.2;18;87.3;79;5.4;1.7
01/11/2014;.2;1015;19.9;25;21.8;20.5;89.3;76;5.5;1.5
02/11/2014;7.2;1017.9;19;21.2;20.4;20.2;91.4;88;13.5;7.5
03/11/2014;10.8;1009.8;19.8;23;21.2;19.8;92;89;16;7.6
04/11/2014;18;1009.2;18.2;23;20.3;20.5;87.8;68;15.5;3.6
05/11/2014;7.4;1018.1;13.2;22.9;19.2;15.1;68.8;53;9.9;3.8
06/11/2014;0;1016.5;16.4;22.9;20.5;19;77.5;63;14.6;7.7
07/11/2014;3.2;1008.8;19.1;29.3;22.5;19;82.5;56;14.2;3.4
08/11/2014;5;1011.8;18.3;25;21;18.5;84.7;70;7.1;2.5
09/11/2014;.2;1013.2;17.6;26.5;22.7;18.6;74.3;53;8.1;3
10/11/2014;0;1012.3;17.5;29;22.5;17.7;74;48;7.5;2.4
11/11/2014;.2;1010.1;19.4;25.1;22.3;20.2;84;70;12;4.9
12/11/2014;0;1006.2;19.3;24.9;21.3;21.1;88.2;76;12.3;4.1
13/11/2014;13;1010.9;17;23.6;20.7;18.3;80;68;14;5.9
14/11/2014;.6;1015.9;13.5;23.5;19.8;16.3;69.2;47;10.6;2.8
15/11/2014;0;1017.9;13.2;24.1;20.7;15.1;62.9;52;8.4;3.8
16/11/2014;0;1017.5;14.9;25.2;21.1;15.1;68.5;53;9.1;2.8
17/11/2014;0;1017.1;16.5;25.3;21.6;16.7;73.1;54;10.2;3.3
18/11/2014;0;1014.3;17;24;22.1;19.9;73.2;57;15.6;8.3
19/11/2014;0;1010.4;18.2;25.6;22.3;20.4;78.1;67;17.8;8
20/11/2014;.4;1010.9;19.6;25.7;22.9;21.3;81.9;72;12.8;4.6
21/11/2014;0;1010.7;19.9;25.3;22.5;20.4;85.3;74;14.6;4.2
22/11/2014;14.6;1007.4;18.1;27.6;23.7;21.2;73.3;45;17.2;4.9
23/11/2014;.2;1013.9;13.7;25.3;21.2;17.5;64;33;10.2;3.1
24/11/2014;0;1011.8;17.7;25.7;22.3;20.1;75.3;39;15;7.2
